DOY,ID,Location,Region,Month.Caught,Hatch.Date,Settlement.Date,SL,Age,AP,Reading,increment,incwidth,SST,ID2,cum.deg.day,AP2
63,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,1,1.48,7.99590056,Carradale_2009-08-26_1.1,7.99590056,NA
64,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,2,1.11,8.130313116,Carradale_2009-08-26_1.1,16.12621368,NA
65,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,3,1.48,8.012249074,Carradale_2009-08-26_1.1,24.13846275,NA
66,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,4,1.11,8.075032872,Carradale_2009-08-26_1.1,32.21349562,NA
67,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,5,1.11,8.004077697,Carradale_2009-08-26_1.1,40.21757332,NA
68,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,6,1.48,8.052636229,Carradale_2009-08-26_1.1,48.27020955,NA
69,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,7,1.48,8.089675337,Carradale_2009-08-26_1.1,56.35988489,NA
70,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,8,1.48,8.190413355,Carradale_2009-08-26_1.1,64.55029824,NA
71,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,9,1.48,8.306935473,Carradale_2009-08-26_1.1,72.85723371,NA
72,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,10,1.85,8.388869987,Carradale_2009-08-26_1.1,81.2461037,NA
73,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,11,1.85,8.480103339,Carradale_2009-08-26_1.1,89.72620704,NA
74,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,12,1.85,8.314137597,Carradale_2009-08-26_1.1,98.04034464,NA
75,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,13,1.85,8.176457702,Carradale_2009-08-26_1.1,106.2168023,NA
76,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,14,1.85,8.556773544,Carradale_2009-08-26_1.1,114.7735759,NA
77,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,15,2.23,8.516381636,Carradale_2009-08-26_1.1,123.2899575,NA
78,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,16,1.85,8.824691346,Carradale_2009-08-26_1.1,132.1146489,NA
79,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,17,1.85,8.922321072,Carradale_2009-08-26_1.1,141.0369699,NA
80,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,18,1.85,8.854733407,Carradale_2009-08-26_1.1,149.8917033,NA
81,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,19,1.85,8.794818963,Carradale_2009-08-26_1.1,158.6865223,NA
82,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,20,1.48,8.518325032,Carradale_2009-08-26_1.1,167.2048473,NA
83,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,21,2.23,8.507056945,Carradale_2009-08-26_1.1,175.7119043,NA
84,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,22,1.85,8.442396274,Carradale_2009-08-26_1.1,184.1543006,NA
85,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,23,1.85,8.462635639,Carradale_2009-08-26_1.1,192.6169362,NA
86,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,24,1.85,8.443022985,Carradale_2009-08-26_1.1,201.0599592,NA
87,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,25,1.85,8.615302184,Carradale_2009-08-26_1.1,209.6752614,NA
88,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,26,1.85,8.573703081,Carradale_2009-08-26_1.1,218.2489644,NA
89,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,27,1.85,8.786618195,Carradale_2009-08-26_1.1,227.0355826,NA
90,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,28,2.23,8.990053385,Carradale_2009-08-26_1.1,236.025636,NA
91,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,29,2.23,9.318718133,Carradale_2009-08-26_1.1,245.3443542,NA
92,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,30,2.97,9.415067506,Carradale_2009-08-26_1.1,254.7594217,30
93,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,31,2.6,9.319930349,Carradale_2009-08-26_1.1,264.079352,NA
94,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,32,2.6,9.356286981,Carradale_2009-08-26_1.1,273.435639,NA
95,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,33,2.23,8.863443202,Carradale_2009-08-26_1.1,282.2990822,NA
96,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,34,2.6,8.72642173,Carradale_2009-08-26_1.1,291.0255039,NA
97,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,35,2.97,8.911407084,Carradale_2009-08-26_1.1,299.936911,NA
98,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,36,3.34,8.966275632,Carradale_2009-08-26_1.1,308.9031866,NA
99,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,37,3.71,9.015501531,Carradale_2009-08-26_1.1,317.9186882,NA
100,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,38,3.71,9.050806567,Carradale_2009-08-26_1.1,326.9694947,NA
101,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,39,4.08,9.045616972,Carradale_2009-08-26_1.1,336.0151117,NA
102,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,40,4.45,9.182658329,Carradale_2009-08-26_1.1,345.19777,NA
103,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,41,5.19,9.156520974,Carradale_2009-08-26_1.1,354.354291,NA
104,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,42,5.19,9.167427449,Carradale_2009-08-26_1.1,363.5217185,NA
105,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,43,5.19,9.319577876,Carradale_2009-08-26_1.1,372.8412963,NA
106,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,44,5.19,9.537377638,Carradale_2009-08-26_1.1,382.378674,NA
107,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,45,5.19,9.51116591,Carradale_2009-08-26_1.1,391.8898399,NA
108,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,46,5.19,9.570606383,Carradale_2009-08-26_1.1,401.4604463,NA
109,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,47,5.19,9.439401786,Carradale_2009-08-26_1.1,410.8998481,NA
110,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,48,6.31,9.70892791,Carradale_2009-08-26_1.1,420.608776,NA
111,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,49,5.56,9.711914149,Carradale_2009-08-26_1.1,430.3206901,NA
112,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,50,5.56,9.657832909,Carradale_2009-08-26_1.1,439.978523,NA
113,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,51,5.93,9.632919941,Carradale_2009-08-26_1.1,449.611443,NA
114,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,52,5.93,9.581703929,Carradale_2009-08-26_1.1,459.1931469,NA
115,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,53,5.56,9.393443977,Carradale_2009-08-26_1.1,468.5865909,NA
116,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,54,5.93,9.325923335,Carradale_2009-08-26_1.1,477.9125142,NA
117,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,55,5.19,9.331080465,Carradale_2009-08-26_1.1,487.2435947,NA
118,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,56,5.56,9.532281977,Carradale_2009-08-26_1.1,496.7758767,NA
119,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,57,5.19,9.866170116,Carradale_2009-08-26_1.1,506.6420468,NA
120,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,58,5.19,10.04222025,Carradale_2009-08-26_1.1,516.684267,NA
121,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,59,4.82,9.883054348,Carradale_2009-08-26_1.1,526.5673214,NA
122,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,60,5.19,9.724661797,Carradale_2009-08-26_1.1,536.2919832,NA
123,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,61,6.31,9.626482844,Carradale_2009-08-26_1.1,545.918466,NA
124,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,62,5.19,9.648255598,Carradale_2009-08-26_1.1,555.5667216,NA
125,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,63,5.93,9.838019627,Carradale_2009-08-26_1.1,565.4047412,NA
126,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,64,5.19,9.906781775,Carradale_2009-08-26_1.1,575.311523,NA
127,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,65,5.19,9.825947427,Carradale_2009-08-26_1.1,585.1374704,NA
128,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,66,4.45,9.687536986,Carradale_2009-08-26_1.1,594.8250074,NA
129,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,67,5.93,9.738716989,Carradale_2009-08-26_1.1,604.5637244,NA
130,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,68,5.56,9.934900528,Carradale_2009-08-26_1.1,614.4986249,NA
131,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,69,5.93,10.22044738,Carradale_2009-08-26_1.1,624.7190723,NA
132,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,70,5.93,10.50040719,Carradale_2009-08-26_1.1,635.2194795,NA
133,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,71,5.93,10.5889499,Carradale_2009-08-26_1.1,645.8084294,NA
134,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,72,5.56,10.51247759,Carradale_2009-08-26_1.1,656.320907,NA
135,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,73,6.31,10.41843236,Carradale_2009-08-26_1.1,666.7393394,NA
136,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,74,5.19,10.26700718,Carradale_2009-08-26_1.1,677.0063465,NA
137,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,75,5.56,10.14274197,Carradale_2009-08-26_1.1,687.1490885,NA
138,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,76,4.82,10.20605988,Carradale_2009-08-26_1.1,697.3551484,NA
139,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,77,5.19,10.43298886,Carradale_2009-08-26_1.1,707.7881372,NA
140,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,78,5.56,10.44182638,Carradale_2009-08-26_1.1,718.2299636,NA
141,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,79,5.19,10.53118473,Carradale_2009-08-26_1.1,728.7611484,NA
142,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,80,5.19,10.7952335,Carradale_2009-08-26_1.1,739.5563819,NA
143,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,81,5.19,10.85370168,Carradale_2009-08-26_1.1,750.4100835,NA
144,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,82,5.56,10.83095606,Carradale_2009-08-26_1.1,761.2410396,NA
145,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,83,4.82,10.71162579,Carradale_2009-08-26_1.1,771.9526654,NA
146,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,84,5.19,10.67854046,Carradale_2009-08-26_1.1,782.6312058,NA
147,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,85,5.93,10.727218,Carradale_2009-08-26_1.1,793.3584238,NA
148,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,86,5.19,11.43818384,Carradale_2009-08-26_1.1,804.7966077,NA
149,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,87,5.93,11.64956547,Carradale_2009-08-26_1.1,816.4461732,NA
150,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,88,5.93,12.19330772,Carradale_2009-08-26_1.1,828.6394809,NA
151,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,89,6.31,11.83049858,Carradale_2009-08-26_1.1,840.4699795,NA
152,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,90,4.45,12.31314411,Carradale_2009-08-26_1.1,852.7831236,NA
153,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,91,4.45,12.703743,Carradale_2009-08-26_1.1,865.4868666,NA
154,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,92,4.82,12.61622933,Carradale_2009-08-26_1.1,878.1030959,NA
155,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,93,4.82,12.2507333,Carradale_2009-08-26_1.1,890.3538292,NA
156,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,94,5.56,11.78173426,Carradale_2009-08-26_1.1,902.1355635,NA
157,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,95,6.31,11.59466442,Carradale_2009-08-26_1.1,913.7302279,NA
158,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,96,5.19,11.78805553,Carradale_2009-08-26_1.1,925.5182834,NA
159,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,97,8.53,11.90938373,Carradale_2009-08-26_1.1,937.4276671,NA
160,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,98,7.05,12.01514189,Carradale_2009-08-26_1.1,949.442809,NA
161,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,99,7.05,12.16263892,Carradale_2009-08-26_1.1,961.6054479,NA
162,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,100,6.68,12.24258403,Carradale_2009-08-26_1.1,973.848032,NA
163,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,101,6.31,12.77732668,Carradale_2009-08-26_1.1,986.6253587,NA
164,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,102,5.93,13.27379732,Carradale_2009-08-26_1.1,999.899156,NA
165,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,103,7.42,13.05285519,Carradale_2009-08-26_1.1,1012.952011,NA
166,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,104,6.31,13.16360996,Carradale_2009-08-26_1.1,1026.115621,NA
167,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,105,5.93,13.29611609,Carradale_2009-08-26_1.1,1039.411737,NA
168,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,106,6.68,12.87619188,Carradale_2009-08-26_1.1,1052.287929,NA
169,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,107,6.68,12.39153949,Carradale_2009-08-26_1.1,1064.679469,NA
170,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,108,8.16,12.30954875,Carradale_2009-08-26_1.1,1076.989017,NA
171,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,109,8.16,12.26829696,Carradale_2009-08-26_1.1,1089.257314,NA
172,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,110,7.05,12.81794721,Carradale_2009-08-26_1.1,1102.075262,NA
173,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,111,6.68,13.77629638,Carradale_2009-08-26_1.1,1115.851558,NA
174,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,112,5.56,13.89351448,Carradale_2009-08-26_1.1,1129.745072,NA
175,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,113,5.56,14.07202697,Carradale_2009-08-26_1.1,1143.817099,NA
176,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,114,7.05,14.03746652,Carradale_2009-08-26_1.1,1157.854566,NA
177,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,115,5.93,14.14720498,Carradale_2009-08-26_1.1,1172.001771,NA
178,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,116,5.56,14.10824261,Carradale_2009-08-26_1.1,1186.110013,NA
179,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,117,5.56,14.00501167,Carradale_2009-08-26_1.1,1200.115025,NA
180,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,118,5.93,14.50859908,Carradale_2009-08-26_1.1,1214.623624,NA
181,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,119,5.19,14.75548323,Carradale_2009-08-26_1.1,1229.379107,NA
182,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,120,6.31,14.95161443,Carradale_2009-08-26_1.1,1244.330722,NA
183,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,121,7.42,15.0031482,Carradale_2009-08-26_1.1,1259.33387,NA
184,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,122,5.19,14.60590585,Carradale_2009-08-26_1.1,1273.939776,NA
185,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,123,6.68,14.45034058,Carradale_2009-08-26_1.1,1288.390116,NA
186,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,124,5.19,14.49321004,Carradale_2009-08-26_1.1,1302.883327,NA
187,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,125,6.31,14.51214289,Carradale_2009-08-26_1.1,1317.395469,NA
188,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,126,5.19,14.70335444,Carradale_2009-08-26_1.1,1332.098824,NA
189,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,127,5.56,14.48075746,Carradale_2009-08-26_1.1,1346.579581,NA
190,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,128,6.68,14.27069559,Carradale_2009-08-26_1.1,1360.850277,NA
191,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,129,8.53,14.01943601,Carradale_2009-08-26_1.1,1374.869713,NA
192,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,130,6.68,14.0857672,Carradale_2009-08-26_1.1,1388.95548,NA
193,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,131,6.68,14.23843885,Carradale_2009-08-26_1.1,1403.193919,NA
194,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,132,7.05,14.4304611,Carradale_2009-08-26_1.1,1417.62438,NA
195,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,133,7.05,14.57818116,Carradale_2009-08-26_1.1,1432.202561,NA
196,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,134,7.05,14.83393007,Carradale_2009-08-26_1.1,1447.036491,NA
197,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,135,5.93,14.83986301,Carradale_2009-08-26_1.1,1461.876354,NA
198,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,136,5.56,15.18948743,Carradale_2009-08-26_1.1,1477.065842,NA
199,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,137,6.68,14.80669614,Carradale_2009-08-26_1.1,1491.872538,NA
200,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,138,6.31,14.70318236,Carradale_2009-08-26_1.1,1506.57572,NA
201,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,139,6.31,14.36120398,Carradale_2009-08-26_1.1,1520.936924,NA
202,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,140,6.68,14.21946718,Carradale_2009-08-26_1.1,1535.156391,NA
203,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,141,8.53,14.14196514,Carradale_2009-08-26_1.1,1549.298357,NA
204,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,142,9.64,14.24031241,Carradale_2009-08-26_1.1,1563.538669,NA
205,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,143,8.53,14.28513888,Carradale_2009-08-26_1.1,1577.823808,NA
206,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,144,7.05,14.20806224,Carradale_2009-08-26_1.1,1592.03187,NA
207,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,145,6.31,14.26231347,Carradale_2009-08-26_1.1,1606.294184,NA
208,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,146,9.64,13.96654337,Carradale_2009-08-26_1.1,1620.260727,NA
209,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,147,8.16,13.94424626,Carradale_2009-08-26_1.1,1634.204973,NA
210,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,148,7.42,13.98402619,Carradale_2009-08-26_1.1,1648.188999,NA
211,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,149,7.05,13.97003593,Carradale_2009-08-26_1.1,1662.159035,NA
212,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,150,6.31,14.10274802,Carradale_2009-08-26_1.1,1676.261783,NA
213,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,151,5.93,14.22528013,Carradale_2009-08-26_1.1,1690.487063,NA
214,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,152,7.05,14.1900739,Carradale_2009-08-26_1.1,1704.677137,NA
215,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,153,6.31,14.3670836,Carradale_2009-08-26_1.1,1719.044221,NA
216,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,154,7.42,14.42214455,Carradale_2009-08-26_1.1,1733.466365,NA
217,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,155,6.68,14.3989409,Carradale_2009-08-26_1.1,1747.865306,NA
218,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,156,5.56,14.54789837,Carradale_2009-08-26_1.1,1762.413205,NA
219,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,157,5.19,14.78919698,Carradale_2009-08-26_1.1,1777.202402,NA
220,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,158,5.19,14.88977916,Carradale_2009-08-26_1.1,1792.092181,NA
221,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,159,6.68,15.23430987,Carradale_2009-08-26_1.1,1807.326491,NA
222,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,160,7.79,15.33088386,Carradale_2009-08-26_1.1,1822.657375,NA
223,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,161,7.42,15.30151264,Carradale_2009-08-26_1.1,1837.958887,NA
224,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,162,7.42,15.47035991,Carradale_2009-08-26_1.1,1853.429247,NA
225,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,163,6.31,15.15029244,Carradale_2009-08-26_1.1,1868.57954,NA
226,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,164,6.68,15.01700925,Carradale_2009-08-26_1.1,1883.596549,NA
227,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,165,8.53,14.68214178,Carradale_2009-08-26_1.1,1898.278691,NA
228,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,166,8.16,14.63680155,Carradale_2009-08-26_1.1,1912.915492,NA
229,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,167,5.93,14.57609559,Carradale_2009-08-26_1.1,1927.491588,NA
230,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,168,5.93,14.60199168,Carradale_2009-08-26_1.1,1942.093579,NA
231,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,169,5.93,14.57304707,Carradale_2009-08-26_1.1,1956.666627,NA
232,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,170,5.93,14.62914471,Carradale_2009-08-26_1.1,1971.295771,NA
233,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,171,7.05,14.62456494,Carradale_2009-08-26_1.1,1985.920336,NA
234,Carradale_2009-08-26_1,Carradale,W. Scotland,August,63,93,52.14,175,30,1,172,7.05,14.59008511,Carradale_2009-08-26_1.1,2000.510421,NA
