"DOY","ID","Location","Region","Month.Caught","Hatch.Date","Settlement.Date","SL","Age","AP","Reading","increment","incwidth","SST","ID2","cum.deg.day","AP2"
51,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,1,1.85,10.3822472846872,"Ballyloughan_2008-08-19_1.1",10.3822472846872,NA
52,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,2,1.85,10.3915497169956,"Ballyloughan_2008-08-19_1.1",20.7737970016828,NA
53,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,3,1.48,10.5048914639743,"Ballyloughan_2008-08-19_1.1",31.2786884656571,NA
54,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,4,1.85,10.5526997093468,"Ballyloughan_2008-08-19_1.1",41.8313881750039,NA
55,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,5,1.85,10.5294305491816,"Ballyloughan_2008-08-19_1.1",52.3608187241855,NA
56,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,6,1.48,10.506797919535,"Ballyloughan_2008-08-19_1.1",62.8676166437205,NA
57,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,7,1.48,10.545246596298,"Ballyloughan_2008-08-19_1.1",73.4128632400185,NA
58,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,8,1.85,10.5692970781704,"Ballyloughan_2008-08-19_1.1",83.9821603181889,NA
59,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,9,1.48,10.6482078935291,"Ballyloughan_2008-08-19_1.1",94.630368211718,NA
60,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,10,1.48,10.7776281933609,"Ballyloughan_2008-08-19_1.1",105.407996405079,NA
61,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,11,1.85,10.7713330273826,"Ballyloughan_2008-08-19_1.1",116.179329432462,NA
62,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,12,1.48,10.5395176686553,"Ballyloughan_2008-08-19_1.1",126.718847101117,NA
63,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,13,1.48,10.1598430472694,"Ballyloughan_2008-08-19_1.1",136.878690148386,NA
64,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,14,1.48,10.0106558054153,"Ballyloughan_2008-08-19_1.1",146.889345953801,NA
65,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,15,1.48,10.1230199632859,"Ballyloughan_2008-08-19_1.1",157.012365917087,NA
66,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,16,1.85,10.2102834633624,"Ballyloughan_2008-08-19_1.1",167.22264938045,NA
67,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,17,1.85,10.1932448370812,"Ballyloughan_2008-08-19_1.1",177.415894217531,NA
68,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,18,1.48,10.1373436591709,"Ballyloughan_2008-08-19_1.1",187.553237876702,NA
69,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,19,1.48,10.1704040079547,"Ballyloughan_2008-08-19_1.1",197.723641884657,NA
70,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,20,1.48,10.3091324001836,"Ballyloughan_2008-08-19_1.1",208.03277428484,NA
71,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,21,1.85,10.362170720514,"Ballyloughan_2008-08-19_1.1",218.394945005354,NA
72,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,22,1.48,10.3858588802203,"Ballyloughan_2008-08-19_1.1",228.780803885574,NA
73,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,23,1.85,10.4097641884657,"Ballyloughan_2008-08-19_1.1",239.19056807404,NA
74,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,24,1.48,10.4092680893376,"Ballyloughan_2008-08-19_1.1",249.599836163378,NA
75,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,25,1.48,10.3688344041609,"Ballyloughan_2008-08-19_1.1",259.968670567539,NA
76,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,26,1.48,10.3185079547193,"Ballyloughan_2008-08-19_1.1",270.287178522258,NA
77,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,27,1.85,10.3185666972617,"Ballyloughan_2008-08-19_1.1",280.60574521952,NA
78,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,28,1.85,10.3047137065932,"Ballyloughan_2008-08-19_1.1",290.910458926113,NA
79,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,29,1.85,10.2768841211565,"Ballyloughan_2008-08-19_1.1",301.187343047269,NA
80,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,30,1.48,10.2119067615114,"Ballyloughan_2008-08-19_1.1",311.399249808781,NA
81,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,31,1.48,10.0313916934374,"Ballyloughan_2008-08-19_1.1",321.430641502218,NA
82,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,32,1.85,9.94142473611748,"Ballyloughan_2008-08-19_1.1",331.372066238336,NA
83,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,33,1.85,9.8888919993881,"Ballyloughan_2008-08-19_1.1",341.260958237724,NA
84,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,34,2.22,9.90068609453878,"Ballyloughan_2008-08-19_1.1",351.161644332263,NA
85,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,35,2.97,9.90170093314976,"Ballyloughan_2008-08-19_1.1",361.063345265412,35
86,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,36,2.97,9.85099671102952,"Ballyloughan_2008-08-19_1.1",370.914341976442,NA
87,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,37,3.34,9.84715243995717,"Ballyloughan_2008-08-19_1.1",380.761494416399,NA
88,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,38,3.34,9.92864164931279,"Ballyloughan_2008-08-19_1.1",390.690136065712,NA
89,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,39,2.97,9.98653151292642,"Ballyloughan_2008-08-19_1.1",400.676667578638,NA
90,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,40,3.34,9.9851981031054,"Ballyloughan_2008-08-19_1.1",410.661865681744,NA
91,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,41,3.71,10.0881098363164,"Ballyloughan_2008-08-19_1.1",420.74997551806,NA
92,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,42,3.34,10.270411733211,"Ballyloughan_2008-08-19_1.1",431.020387251271,NA
93,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,43,2.6,10.6121438733364,"Ballyloughan_2008-08-19_1.1",441.632531124607,NA
94,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,44,3.34,10.7117320636378,"Ballyloughan_2008-08-19_1.1",452.344263188245,NA
95,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,45,2.97,10.685016291877,"Ballyloughan_2008-08-19_1.1",463.029279480122,NA
96,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,46,2.97,10.5248412115649,"Ballyloughan_2008-08-19_1.1",473.554120691687,NA
97,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,47,3.34,10.2133041915252,"Ballyloughan_2008-08-19_1.1",483.767424883212,NA
98,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,48,3.71,9.90940056600887,"Ballyloughan_2008-08-19_1.1",493.676825449221,NA
99,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,49,4.08,9.92728170414563,"Ballyloughan_2008-08-19_1.1",503.604107153367,NA
100,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,50,4.08,10.0188034266483,"Ballyloughan_2008-08-19_1.1",513.622910580015,NA
101,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,51,4.45,10.0840394676457,"Ballyloughan_2008-08-19_1.1",523.706950047661,NA
102,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,52,4.08,10.0739243536791,"Ballyloughan_2008-08-19_1.1",533.78087440134,NA
103,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,53,4.45,10.1552580694508,"Ballyloughan_2008-08-19_1.1",543.936132470791,NA
104,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,54,4.08,10.4115524705522,"Ballyloughan_2008-08-19_1.1",554.347684941343,NA
105,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,55,4.45,10.6291382132477,"Ballyloughan_2008-08-19_1.1",564.976823154591,NA
106,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,56,5.19,10.7271160318189,"Ballyloughan_2008-08-19_1.1",575.70393918641,NA
107,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,57,4.45,10.6655042068227,"Ballyloughan_2008-08-19_1.1",586.369443393232,NA
108,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,58,4.82,10.5138060272296,"Ballyloughan_2008-08-19_1.1",596.883249420462,NA
109,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,59,4.45,10.4636611595533,"Ballyloughan_2008-08-19_1.1",607.346910580015,NA
110,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,60,5.93,10.397243919229,"Ballyloughan_2008-08-19_1.1",617.744154499244,NA
111,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,61,6.3,10.4944062260976,"Ballyloughan_2008-08-19_1.1",628.238560725342,NA
112,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,62,8.16,10.5311895364846,"Ballyloughan_2008-08-19_1.1",638.769750261826,NA
113,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,63,7.04,10.6081754627505,"Ballyloughan_2008-08-19_1.1",649.377925724577,NA
114,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,64,7.41,10.6225576717149,"Ballyloughan_2008-08-19_1.1",660.000483396292,NA
115,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,65,5.93,10.56518142879,"Ballyloughan_2008-08-19_1.1",670.565664825082,NA
116,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,66,8.16,10.8058660700627,"Ballyloughan_2008-08-19_1.1",681.371530895144,NA
117,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,67,4.82,10.9439284075264,"Ballyloughan_2008-08-19_1.1",692.315459302671,NA
118,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,68,6.3,10.8930070368671,"Ballyloughan_2008-08-19_1.1",703.208466339538,NA
119,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,69,5.93,10.8346937433073,"Ballyloughan_2008-08-19_1.1",714.043160082845,NA
120,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,70,5.93,10.8827770383968,"Ballyloughan_2008-08-19_1.1",724.925937121242,NA
121,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,71,7.04,10.9090348018969,"Ballyloughan_2008-08-19_1.1",735.834971923139,NA
122,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,72,8.16,10.9860538473306,"Ballyloughan_2008-08-19_1.1",746.82102577047,NA
123,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,73,6.67,11.0117597521799,"Ballyloughan_2008-08-19_1.1",757.832785522649,NA
124,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,74,6.67,11.2465827596757,"Ballyloughan_2008-08-19_1.1",769.079368282325,NA
125,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,75,8.53,11.5598811381368,"Ballyloughan_2008-08-19_1.1",780.639249420462,NA
126,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,76,7.41,11.7034394217531,"Ballyloughan_2008-08-19_1.1",792.342688842215,NA
127,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,77,8.9,11.8153096986385,"Ballyloughan_2008-08-19_1.1",804.157998540854,NA
128,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,78,6.67,11.9964970169803,"Ballyloughan_2008-08-19_1.1",816.154495557834,NA
129,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,79,7.41,12.0624850849013,"Ballyloughan_2008-08-19_1.1",828.216980642735,NA
130,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,80,5.93,12.2416538167355,"Ballyloughan_2008-08-19_1.1",840.458634459471,NA
131,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,81,6.67,12.6780402325226,"Ballyloughan_2008-08-19_1.1",853.136674691993,NA
132,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,82,5.93,12.9814448523788,"Ballyloughan_2008-08-19_1.1",866.118119544372,NA
133,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,83,6.3,13.6121242924889,"Ballyloughan_2008-08-19_1.1",879.730243836861,NA
134,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,84,6.67,13.9835993575034,"Ballyloughan_2008-08-19_1.1",893.713843194364,NA
135,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,85,5.93,13.9835511702616,"Ballyloughan_2008-08-19_1.1",907.697394364626,NA
136,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,86,6.3,13.9664912039162,"Ballyloughan_2008-08-19_1.1",921.663885568542,NA
137,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,87,7.41,14.0546097598287,"Ballyloughan_2008-08-19_1.1",935.718495328371,NA
138,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,88,5.93,14.2621398194891,"Ballyloughan_2008-08-19_1.1",949.98063514786,NA
139,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,89,5.93,14.3556943552088,"Ballyloughan_2008-08-19_1.1",964.336329503069,NA
140,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,90,7.04,14.3945644791189,"Ballyloughan_2008-08-19_1.1",978.730893982188,NA
141,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,91,6.3,13.9273638519198,"Ballyloughan_2008-08-19_1.1",992.658257834107,NA
142,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,92,5.56,13.3489834786599,"Ballyloughan_2008-08-19_1.1",1006.00724131277,NA
143,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,93,6.67,13.4599290959156,"Ballyloughan_2008-08-19_1.1",1019.46717040868,NA
144,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,94,7.79,13.7143773902402,"Ballyloughan_2008-08-19_1.1",1033.18154779892,NA
145,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,95,8.53,13.8109905920147,"Ballyloughan_2008-08-19_1.1",1046.99253839094,NA
146,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,96,7.41,13.8533642343583,"Ballyloughan_2008-08-19_1.1",1060.8459026253,NA
147,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,97,7.41,13.9189096680434,"Ballyloughan_2008-08-19_1.1",1074.76481229334,NA
148,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,98,6.67,13.8290309775126,"Ballyloughan_2008-08-19_1.1",1088.59384327085,NA
149,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,99,7.04,13.8042807098057,"Ballyloughan_2008-08-19_1.1",1102.39812398066,NA
150,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,100,8.16,13.8740953036561,"Ballyloughan_2008-08-19_1.1",1116.27221928431,NA
151,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,101,8.16,14.4501200856662,"Ballyloughan_2008-08-19_1.1",1130.72233936998,NA
152,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,102,7.79,14.8639385039009,"Ballyloughan_2008-08-19_1.1",1145.58627787388,NA
153,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,103,6.67,14.9709492886645,"Ballyloughan_2008-08-19_1.1",1160.55722716255,NA
154,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,104,7.41,14.9324808015909,"Ballyloughan_2008-08-19_1.1",1175.48970796414,NA
155,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,105,6.3,14.7472550099434,"Ballyloughan_2008-08-19_1.1",1190.23696297408,NA
156,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,106,6.3,14.4061942022334,"Ballyloughan_2008-08-19_1.1",1204.64315717631,NA
157,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,107,6.3,14.3449311610831,"Ballyloughan_2008-08-19_1.1",1218.9880883374,NA
158,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,108,7.41,14.5300806180205,"Ballyloughan_2008-08-19_1.1",1233.51816895542,NA
159,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,109,6.67,14.7585132323696,"Ballyloughan_2008-08-19_1.1",1248.27668218779,NA
160,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,110,6.67,14.8707866758452,"Ballyloughan_2008-08-19_1.1",1263.14746886363,NA
161,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,111,7.04,14.9547156187854,"Ballyloughan_2008-08-19_1.1",1278.10218448242,NA
162,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,112,6.3,15.220943093162,"Ballyloughan_2008-08-19_1.1",1293.32312757558,NA
163,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,113,7.04,15.1556508337158,"Ballyloughan_2008-08-19_1.1",1308.47877840929,NA
164,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,114,7.79,15.0564319259599,"Ballyloughan_2008-08-19_1.1",1323.53521033525,NA
165,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,115,6.3,15.0302903472541,"Ballyloughan_2008-08-19_1.1",1338.56550068251,NA
166,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,116,5.19,15.1993802202845,"Ballyloughan_2008-08-19_1.1",1353.76488090279,NA
167,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,117,6.3,15.3840913262965,"Ballyloughan_2008-08-19_1.1",1369.14897222909,NA
168,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,118,6.67,15.4587440722044,"Ballyloughan_2008-08-19_1.1",1384.60771630129,NA
169,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,119,6.3,15.273684105859,"Ballyloughan_2008-08-19_1.1",1399.88140040715,NA
170,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,120,8.16,15.0234081382897,"Ballyloughan_2008-08-19_1.1",1414.90480854544,NA
171,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,121,6.67,15.1316488450359,"Ballyloughan_2008-08-19_1.1",1430.03645739048,NA
172,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,122,8.16,15.296566391311,"Ballyloughan_2008-08-19_1.1",1445.33302378179,NA
173,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,123,8.16,15.3029537249503,"Ballyloughan_2008-08-19_1.1",1460.63597750674,NA
174,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,124,5.93,15.0064452348172,"Ballyloughan_2008-08-19_1.1",1475.64242274156,NA
175,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,125,6.67,14.347819795013,"Ballyloughan_2008-08-19_1.1",1489.99024253657,NA
176,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,126,6.67,14.4895105553006,"Ballyloughan_2008-08-19_1.1",1504.47975309187,NA
177,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,127,7.79,14.554178751721,"Ballyloughan_2008-08-19_1.1",1519.03393184359,NA
178,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,128,4.45,14.8432573810616,"Ballyloughan_2008-08-19_1.1",1533.87718922465,NA
179,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,129,5.56,15.1254940339605,"Ballyloughan_2008-08-19_1.1",1549.00268325861,NA
180,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,130,5.93,15.062928254551,"Ballyloughan_2008-08-19_1.1",1564.06561151317,NA
181,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,131,7.79,15.0173938350925,"Ballyloughan_2008-08-19_1.1",1579.08300534826,NA
182,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,132,5.93,15.081678751721,"Ballyloughan_2008-08-19_1.1",1594.16468409998,NA
183,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,133,5.19,15.1686947376472,"Ballyloughan_2008-08-19_1.1",1609.33337883763,NA
184,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,134,4.82,15.1397648003671,"Ballyloughan_2008-08-19_1.1",1624.47314363799,NA
185,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,135,5.19,15.3617651828056,"Ballyloughan_2008-08-19_1.1",1639.8349088208,NA
186,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,136,5.56,15.5591350772526,"Ballyloughan_2008-08-19_1.1",1655.39404389805,NA
187,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,137,5.93,15.4422597521799,"Ballyloughan_2008-08-19_1.1",1670.83630365023,NA
188,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,138,5.93,15.0804154046199,"Ballyloughan_2008-08-19_1.1",1685.91671905485,NA
189,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,139,4.82,14.9367119473765,"Ballyloughan_2008-08-19_1.1",1700.85343100223,NA
190,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,140,4.82,15.1858260670032,"Ballyloughan_2008-08-19_1.1",1716.03925706923,NA
191,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,141,4.82,15.236211564938,"Ballyloughan_2008-08-19_1.1",1731.27546863417,NA
192,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,142,4.45,15.2581700321248,"Ballyloughan_2008-08-19_1.1",1746.53363866629,NA
193,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,143,4.08,15.2489326908368,"Ballyloughan_2008-08-19_1.1",1761.78257135713,NA
194,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,144,6.67,15.2451131252868,"Ballyloughan_2008-08-19_1.1",1777.02768448242,NA
195,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,145,5.19,15.298136683494,"Ballyloughan_2008-08-19_1.1",1792.32582116591,NA
196,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,146,5.56,16.0500305185865,"Ballyloughan_2008-08-19_1.1",1808.3758516845,NA
197,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,147,3.71,16.1954803426648,"Ballyloughan_2008-08-19_1.1",1824.57133202716,NA
198,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,148,4.45,16.0629390393147,"Ballyloughan_2008-08-19_1.1",1840.63427106648,NA
199,"Ballyloughan_2008-08-19_1","Ballyloughan","W. Ireland","August",51,86,45,181,35,1,149,4.45,15.9401008872572,"Ballyloughan_2008-08-19_1.1",1856.57437195373,NA
